Id,Probability of Loss on Investment,Probability of Return on Investment,Probability Gap,Unnamed: 0,No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Dividend,Payout Ratio,EPS,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,EPS Q/Q,Sales Q/Q,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Beta,ATR,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,from Open,Gap,Recom,Avg Volume,Rel Volume,Price,Change,Volume,Earnings,Target Price,IPO Date,enterpriseValue,enterpriseToEbitda,enterpriseToRevenue,pegRatio,sharesShort,profitMargins,sharesOutstanding,heldPercentInstitutions,trailingEps,forwardEps,bookValue,earningsQuarterlyGrowth,heldPercentInsiders,netIncomeToCommon,forwardPE,priceToBook,yahooBeta,totalDebt,operatingCashflow,operatingMargins,currentRatio,recommendationKey,grossProfits,returnOnAssets,totalCashPerShare,targetMedianPrice,targetHighPrice,totalRevenue,grossMargins,targetMeanPrice,revenueGrowth,earningsGrowth,revenuePerShare,ebitdaMargins,freeCashflow,recommendationMean,numberOfAnalystOpinions,quickRatio,totalCash,returnOnEquity,targetLowPrice,debtToEquity
1421,0.6,0.4,-0.19999999999999996,1421,3380,PHIIK,"PHI, Inc.",Services,"Air Services, Other",USA,150.06M,-,-,-,0.24,0.31,-,-,-,-,-1.70,-,-,-16.26%,30.00%,-,-,-22.40%,12.79M,8.91M,8.92%,0.00%,86.00%,-2.29%,1.18%,2.10,-,-,-,-,-,-,-,-,-,-,-1.01%,-8.79%,-26.73%,-30.71%,-47.35%,-34.91%,-,0.47,5.02%,3.84%,-2.01%,-10.81%,-28.63%,-28.56%,2.80%,-48.53%,2.80%,37.53,-4.71%,0.33%,3.00,49.99K,0.77,11.73,-4.40%,"38,565",May 01,-,,524717024.0,8.346,0.828,,105004.0,-0.042069998,12793000.0,0.86,-1.703,,38.238,,0.08918,-26680000.0,,0.30676290000000006,0.919,631247040.0,-564000.0,-0.004529999999999999,9.144,hold,,-0.00125,18.642,,,634098048.0,0.06552000000000001,,-0.22399999999999998,,40.484,0.09915,-53380248.0,3.0,,7.558,292402016.0,-0.0435,,105.24700000000001
1419,0.6,0.4,-0.19999999999999996,1419,3382,PHMD,"PhotoMedex, Inc.",Healthcare,Medical Appliances & Equipment,USA,5.75M,-,-,-,0.15,-,2.50,19.18,-,-,-3.16,68.00%,-,-60.10%,15.00%,-21.90%,105.30%,-49.70%,4.53M,2.83M,-,-,8.60%,-,12.32%,1.22,-54.40%,-485.20%,911.00%,0.90,0.60,-,-,78.90%,-31.20%,-34.50%,-2.31%,-33.16%,-33.16%,14.41%,-29.44%,-42.27%,0.85,0.20,26.91%,13.14%,-16.61%,-28.21%,-25.48%,-48.16%,7.63%,-77.32%,41.11%,33.02,-7.43%,3.94%,3.00,286.71K,0.43,1.27,-3.79%,"122,790",-,16.85,,3166397.0,,0.08199999999999999,,368740.0,-0.34544,4418270.0,,-3.18,,-0.33299999999999996,,,-13139000.0,,,0.917855,0.0,358000.0,-0.15366,0.925,hold,30311000.0,-0.13948,0.552,18.0,18.0,38397000.0,0.7894100000000001,16.85,-0.499,,9.204,-0.1391,5980875.0,3.0,1.0,0.324,2335000.0,-2.32775,18.0,
1408,0.6,0.4,-0.19999999999999996,1408,3393,PJT,PJT Partners Inc.,Financial,Asset Management,USA,1.18B,-,18.05,-,2.36,-,7.74,11.78,0.58%,-,-0.17,-140.00%,16.36%,41.30%,11.70%,5.30%,163.00%,67.10%,34.02M,32.51M,2.80%,11.03%,57.50%,0.07%,2.18%,6.02,-0.60%,-22.40%,-347.90%,-,-,-,-,-,5.50%,-0.60%,0.99%,-1.51%,9.48%,26.65%,54.43%,12.39%,-,0.76,1.48%,1.99%,1.83%,-3.39%,15.70%,-10.69%,6.29%,-10.69%,62.18%,48.05,-0.52%,-0.26%,3.00,117.94K,0.93,34.66,-0.77%,"109,435",May 02/b,38.00,,483090784.0,,0.968,1.81,0.0,-0.0060799997,18519000.0,0.0,-0.166,1.92,-0.475,,0.03011,-3034000.0,18.052084,,,0.0,116851000.0,0.036860000000000004,2.398,hold,499430000.0,0.00966,8.232000000000001,38.0,38.0,499230016.0,0.95922995,38.0,0.6659999999999999,,27.291,0.0,,3.0,1.0,2.398,152430992.0,0.013519999999999999,38.0,
1406,0.6,0.4,-0.19999999999999996,1406,3395,PKBK,"Parke Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,161.13M,11.59,-,0.44,3.75,1.26,-,-,1.68%,12.60%,2.05,78.30%,-,13.10%,26.30%,0.40%,23.60%,7.80%,6.77M,5.15M,9.70%,-7.96%,18.00%,0.08%,0.10%,0.39,1.90%,16.40%,21.00%,-,-,0.00,0.00,-,80.80%,42.30%,4.85%,11.48%,20.77%,57.59%,73.14%,19.27%,0.79,0.31,1.54%,1.21%,8.44%,10.15%,35.14%,0.42%,12.53%,0.42%,94.16%,86.35,0.00%,0.42%,2.00,12.92K,1.15,23.80,0.42%,"14,887",Apr 25/a,13.00,,209691136.0,,4.798,,8379.0,0.44297,6880710.0,0.15100001,2.156,,18.835,0.326,0.26608000000000004,18162000.0,,1.2636049999999999,0.390344,93053000.0,,0.6907399999999999,,buy,0.0,0.01998,5.768,13.0,13.0,43707000.0,0.0,13.0,-0.008,0.317,6.376,0.0,,2.0,1.0,,39730000.0,0.15878001,13.0,
1398,0.6,0.4,-0.19999999999999996,1398,3403,PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,USA,783.38M,29.87,13.26,2.99,1.69,1.10,2.38,10.87,-,0.00%,0.39,3.00%,97.05%,18.30%,10.00%,-1.10%,-89.90%,-15.50%,68.12M,67.47M,1.10%,-5.58%,-,0.43%,6.00%,12.90,2.70%,3.80%,6.10%,6.00,5.70,0.08,0.09,22.90%,9.40%,5.90%,3.60%,7.98%,-1.29%,15.58%,4.45%,1.77%,0.46,0.30,2.78%,2.72%,5.63%,5.58%,9.44%,-2.13%,11.65%,-4.96%,40.24%,65.22,-1.29%,0.00%,2.20,313.52K,1.04,11.50,-1.29%,"324,497",May 17/b,12.70,,499164192.0,3.951,1.077,2.65,4034910.0,0.058579995999999995,68728600.0,1.0469998999999999,0.395,0.87,10.427,-0.907,0.02019,27144000.0,13.21839,1.1029058999999999,0.33933800000000003,65973000.0,110288000.0,0.094060004,5.98,buy,118706000.0,0.027090002000000002,4.797,13.0,15.0,463331008.0,0.22936001,12.7,-0.155,-0.898,6.8260000000000005,0.27266002,62458752.0,2.2,5.0,5.518,329696000.0,0.045890003,10.0,7.935
1395,0.6,0.4,-0.19999999999999996,1395,3406,PLCE,"The Children's Place, Inc.",Services,Apparel Stores,USA,2.06B,21.11,15.76,2.64,1.16,4.16,8.49,13.78,0.87%,14.40%,5.44,93.00%,9.58%,13.30%,8.00%,0.80%,114.40%,4.50%,17.98M,17.09M,3.00%,-11.29%,95.00%,0.44%,22.60%,7.37,11.10%,20.50%,20.10%,1.90,1.00,0.00,0.03,37.60%,8.30%,5.70%,2.36%,-5.28%,21.54%,55.05%,50.30%,14.14%,0.39,3.21,2.23%,2.99%,1.87%,3.71%,21.88%,-6.28%,18.18%,-6.28%,73.41%,57.40,-0.04%,0.17%,2.10,524.40K,1.13,114.80,0.13%,"594,019",Mar 08/b,128.56,,1745027968.0,9.294,0.977,2.16,4246390.0,0.05732,17538500.0,1.1259999,5.4,7.29,28.004,0.9570000000000001,0.02444,102336000.0,15.7476,4.099414299999999,0.085356,15380000.0,199292000.0,0.08408,1.857,buy,671593000.0,0.103760004,13.815999999999999,130.0,144.0,1785316096.0,0.37618,128.56,0.045,1.148,96.06700000000001,0.10515999999999999,176006880.0,2.1,9.0,0.8340000000000001,243009008.0,0.19985999999999998,105.0,3.0989999999999998
1392,0.6,0.4,-0.19999999999999996,1392,3409,PLM,Polymet Mining Corp.,Basic Materials,Industrial Metals & Minerals,Canada,227.04M,-,-,-,-,0.96,8.90,-,-,-,-0.03,-27.90%,0.00%,5.40%,20.00%,-,-23.70%,-,319.86M,217.81M,22.00%,0.00%,7.40%,-3.57%,1.38%,13.41,-2.40%,-4.40%,-,5.10,5.10,0.49,0.49,-,-,-,-1.42%,-5.36%,-19.34%,-10.15%,-22.00%,-4.08%,1.41,0.03,4.90%,4.45%,-4.18%,-7.23%,-12.48%,-16.49%,2.87%,-37.74%,2.87%,42.20,-3.32%,3.99%,2.00,223.66K,0.71,0.71,0.54%,"157,703",Apr 27/a,2.40,,318319392.0,,,-1.18,2994400.0,0.0,318545984.0,0.012,-0.032,-0.03,0.652,,0.28464,-9229000.0,,1.088957,,107906000.0,-5463000.0,0.0,5.099,buy,0.0,-0.00897,0.059000000000000004,2.5,2.5,,0.0,2.5,,,,0.0,-24137126.0,2.0,1.0,4.894,18674000.0,-0.04709,2.5,52.04600000000001
1389,0.6,0.4,-0.19999999999999996,1389,3412,PLPC,Preformed Line Products Company,Industrial Goods,Industrial Electrical Equipment,USA,270.47M,17.94,-,-,0.80,1.21,8.81,-,1.51%,27.00%,2.95,136.80%,-,-12.60%,-,-4.50%,72.40%,-6.10%,5.11M,2.05M,20.30%,0.00%,44.80%,-0.17%,1.74%,11.91,4.50%,6.80%,5.90%,3.40,2.10,0.19,0.20,32.50%,6.40%,4.50%,-2.33%,8.11%,3.20%,21.47%,33.56%,-8.56%,1.13,1.64,2.89%,2.75%,1.93%,6.52%,8.63%,-4.21%,19.43%,-12.88%,52.90%,58.92,1.46%,-0.82%,-,3.00K,0.52,52.93,0.63%,"1,545",Mar 24,-,,292474176.0,8.737,0.8690000000000001,,33746.0,0.04532,5117680.0,0.425,2.95,,43.68,0.675,0.46986999999999995,15255000.0,,1.2117673999999998,1.1667399999999999,45884000.0,25974000.0,0.06381,3.41,none,109414000.0,0.04042,6.006,,,336634016.0,0.32502,,-0.06,0.73,65.163,0.09944,-5848125.0,,,1.6980000000000002,30737000.0,0.06894,,20.526
1387,0.6,0.4,-0.19999999999999996,1387,3414,PLSE,"Pulse Biosciences, Inc.",Healthcare,Medical Instruments & Supplies,USA,344.67M,-,-,-,-,12.69,21.02,-,-,-,-0.78,-286.40%,-,-,-,-,-,-,14.29M,6.83M,20.10%,40.23%,1.50%,0.94%,15.14%,2.75,-38.40%,-39.70%,-,16.40,16.40,0.00,0.00,-,-,-,1.39%,-26.26%,284.69%,313.72%,-,271.08%,-,2.73,7.32%,13.14%,5.59%,15.31%,151.31%,-32.87%,114.21%,-32.87%,498.51%,54.06,-3.05%,1.68%,-,375.48K,0.54,24.12,-1.43%,"203,308",Mar 14,-,,319905696.0,,,,174283.0,0.0,14136200.0,,-0.865,,1.9,,,-9518000.0,,12.694737,,0.0,-8050999.0,0.0,16.401,none,0.0,-0.29485,1.16,,,,0.0,,,,,0.0,-3947250.0,,,16.137,16395000.0,-0.48856997,,
1386,0.6,0.4,-0.19999999999999996,1386,3415,PLT,"Plantronics, Inc.",Technology,Processing Systems & Products,USA,1.78B,23.56,15.75,1.57,2.02,5.03,4.25,22.23,1.10%,25.50%,2.32,-25.70%,12.02%,-2.40%,15.00%,4.60%,38.20%,3.20%,32.65M,32.65M,1.00%,-34.86%,95.00%,0.25%,1.21%,2.67,8.00%,23.30%,11.80%,6.00,5.50,1.40,1.40,49.90%,12.80%,8.60%,2.88%,1.90%,-4.15%,6.00%,42.85%,-0.02%,1.52,1.01,2.00%,1.73%,2.61%,1.89%,4.72%,-1.30%,6.12%,-5.26%,45.10%,59.96,0.24%,0.13%,2.50,148.01K,1.36,54.60,0.37%,"200,572",May 01/b,58.00,,1781875968.0,12.704,2.02,1.17,43000.0,0.08623999,33180000.0,0.98800004,2.312,3.47,10.859000000000002,0.364,0.01223,76062000.0,15.73487,5.028087,1.19656,490696000.0,129546008.0,0.13994001,6.0489999999999995,buy,434674000.0,0.08162,13.023,59.0,63.0,882019008.0,0.49945,58.0,0.032,0.38799999999999996,27.324,0.15902,88936248.0,2.5,4.0,5.257999999999999,419903008.0,0.23277001,51.0,140.151
1381,0.6,0.4,-0.19999999999999996,1381,3420,PM,Philip Morris International Inc.,Consumer Goods,Cigarettes,USA,178.30B,24.74,20.38,2.40,6.68,-,35.13,-,3.75%,91.10%,4.48,1.30%,11.16%,-1.60%,10.30%,-3.00%,4.10%,-0.30%,1.61B,1.55B,0.20%,-3.28%,72.60%,-0.14%,0.70%,2.30,19.50%,-56.40%,49.10%,1.30,-,-,-,64.80%,40.20%,26.30%,1.11%,-2.26%,16.13%,17.80%,18.62%,22.27%,0.94,1.57,1.52%,1.11%,-1.73%,0.24%,12.93%,-4.14%,9.91%,-4.14%,30.38%,45.64,0.64%,-0.05%,2.50,4.70M,0.79,110.84,0.59%,"3,693,121",Apr 20/b,116.00,,196400250880.0,17.090999999999998,7.365,2.16,13415600.0,0.26352,1553139968.0,0.70199996,4.518,5.42,-7.985,0.039,0.00225,7009999872.0,20.450184,,0.9024120000000001,31345999872.0,,0.40269002,1.264,buy,,0.18839,3.2710000000000004,120.0,135.0,26666000384.0,0.64478993,117.8,-0.003,0.040999999999999995,17.187,0.43095002,,2.5,15.0,0.38,5075999744.0,,95.0,
1375,0.6,0.4,-0.19999999999999996,1375,3426,PMTS,CPI Card Group Inc.,Financial,Credit Services,USA,194.00M,37.89,6.47,3.30,0.63,-,5.24,4.77,5.00%,188.50%,0.10,522.10%,40.76%,-,11.50%,-,-140.90%,-28.00%,53.89M,52.38M,4.30%,1.27%,83.90%,-0.45%,4.19%,13.52,2.00%,-6.00%,12.50%,2.60,2.10,-,-,33.00%,9.40%,1.70%,-7.69%,-15.29%,-22.58%,-36.28%,-56.04%,-13.25%,-,0.19,5.67%,5.33%,-7.22%,-15.07%,-23.14%,-28.71%,4.35%,-56.83%,10.77%,35.45,1.41%,0.00%,2.60,162.19K,0.59,3.60,1.41%,"96,008",May 03/a,5.71,,480868064.0,9.693,1.558,0.79,2182040.0,0.017490000000000002,55592000.0,,0.09699999999999999,0.56,-1.7209999999999999,,,5399000.0,6.428571,,,301921984.0,59958000.0,0.10587,2.62,hold,101898000.0,0.074990004,0.6679999999999999,5.0,10.0,308700000.0,0.36481997,5.71,-0.28,,5.53,0.1607,50238752.0,2.6,7.0,1.94,36955000.0,,3.5,
1371,0.6,0.4,-0.19999999999999996,1371,3430,PNFP,"Pinnacle Financial Partners, Inc.",Financial,Regional - Southeast Banks,USA,3.10B,21.07,15.34,0.65,8.06,1.78,16.09,-,0.88%,18.20%,3.04,15.70%,22.74%,21.70%,32.20%,14.10%,19.40%,26.00%,48.46M,46.99M,4.60%,-2.41%,68.70%,0.43%,5.76%,8.65,1.30%,9.30%,13.10%,-,-,0.20,0.20,-,83.60%,36.10%,-0.62%,-0.39%,-5.68%,25.98%,31.08%,-7.45%,1.34,1.92,2.47%,2.83%,-0.10%,-3.50%,4.80%,-10.55%,6.05%,-10.74%,44.55%,45.71,-2.59%,0.31%,2.70,312.69K,0.73,64.00,-2.29%,"228,970",Apr 17/a,71.50,,3553235200.0,,7.944,0.6,2386100.0,0.31056,49174500.0,0.731,3.051,4.16,35.881,0.418,0.06444,138912480.0,15.384616000000001,1.7836738,1.28019,653270400.0,,0.48905998,,hold,0.0,0.01324,4.012,70.0,78.0,447301920.0,0.0,71.5,0.205,0.20600000000000002,9.935,0.0,,2.7,8.0,,192674128.0,0.094119996,68.0,
1368,0.6,0.4,-0.19999999999999996,1368,3433,PNNT,PennantPark Investment Corporation,Financial,Asset Management,USA,569.91M,6.82,9.19,1.36,4.11,0.88,12.58,-,8.99%,95.30%,1.18,290.90%,0.93%,1.50%,5.00%,9.10%,160.40%,-9.60%,71.15M,69.72M,0.70%,17.31%,43.10%,0.34%,0.29%,0.48,6.40%,13.10%,5.90%,-,-,1.01,1.01,51.10%,50.70%,60.20%,2.04%,-0.74%,4.63%,12.28%,40.75%,6.95%,1.28,0.12,1.62%,1.40%,0.77%,0.00%,8.10%,-5.50%,4.16%,-5.61%,52.93%,52.60,0.25%,0.13%,2.80,422.04K,0.61,8.01,0.38%,"257,842",May 08/a,8.32,,,,,1.86,,,,,1.173,0.87,9.112,,,,9.206897,0.87906057,,,,,,hold,114469585.0,,,8.38,9.0,,,8.32,,,,,,2.8,10.0,,,,7.0,
1359,0.6,0.4,-0.19999999999999996,1359,3442,POOL,Pool Corporation,Consumer Goods,Sporting Goods,USA,4.86B,34.63,26.12,2.31,1.89,22.11,362.43,59.96,1.04%,-,3.45,19.50%,11.55%,18.70%,15.00%,7.50%,5.20%,6.00%,40.60M,39.40M,0.90%,-27.92%,93.80%,-0.10%,2.52%,4.44,-,-,25.30%,1.80,0.60,2.16,2.20,28.80%,-,-,0.60%,0.18%,14.19%,31.79%,36.65%,14.95%,0.89,2.03,1.63%,1.68%,0.61%,1.42%,14.79%,-2.85%,9.24%,-2.85%,40.54%,54.23,-1.08%,0.09%,2.00,223.52K,0.80,119.62,-0.99%,"178,472",Apr 20/b,125.80,,5374948864.0,19.182000000000002,2.066,1.9,1024770.0,0.059520002,41290000.0,0.99,3.615,4.6,5.405,0.361,0.048270002,154865008.0,26.004348999999998,22.13136,0.950838,490217024.0,172707008.0,0.099130005,1.8430000000000002,buy,741087000.0,0.13032,0.326,128.0,130.0,2601993984.0,0.28889000000000004,125.8,0.061,0.368,62.528,0.10769000000000001,122676496.0,2.0,5.0,0.578,13409000.0,0.71189004,119.0,217.799
1357,0.6,0.4,-0.19999999999999996,1357,3444,POR,Portland General Electric Company,Utilities,Electric Utilities,USA,4.04B,20.93,18.39,3.72,2.10,1.72,288.82,-,2.82%,58.00%,2.17,6.30%,9.36%,2.10%,5.63%,1.20%,19.50%,5.00%,89.18M,88.64M,0.30%,-3.89%,96.20%,0.60%,2.19%,3.74,2.60%,8.30%,6.00%,0.80,0.70,0.94,1.00,51.90%,17.30%,10.00%,-1.48%,1.45%,6.03%,10.45%,20.19%,5.39%,0.35,0.55,1.49%,1.11%,-0.17%,1.42%,5.89%,-2.93%,7.68%,-2.93%,22.68%,47.86,-3.26%,1.06%,3.20,518.49K,1.41,45.34,-2.24%,"731,956",Apr 28/b,42.67,,6491337728.0,9.926,3.3760000000000003,3.68,2219870.0,0.100360006,89059400.0,0.9890000000000001,2.16,2.46,26.353,0.196,0.00373,193000000.0,18.430895,1.7204872,0.148348,2404000000.0,553000000.0,0.17317000000000002,0.802,hold,1020000000.0,0.028250001,0.067,44.0,47.0,1923000064.0,0.53042,43.5,0.05,0.182,21.631999999999998,0.34008998,-92750000.0,3.1,8.0,0.46399999999999997,6000000.0,0.08387999,40.0,102.56
1356,0.6,0.4,-0.19999999999999996,1356,3445,POST,"Post Holdings, Inc.",Consumer Goods,Food - Major Diversified,USA,5.43B,135.57,26.36,17.84,1.08,1.95,6.25,21.29,-,0.00%,0.62,82.30%,19.94%,49.30%,7.60%,39.00%,674.40%,0.10%,64.55M,62.26M,2.40%,8.40%,-,0.23%,9.66%,8.12,0.60%,1.80%,6.40%,3.40,2.50,1.53,1.53,31.10%,8.00%,1.10%,-0.87%,-4.07%,1.67%,7.98%,18.49%,4.73%,0.10,1.53,1.55%,1.76%,-2.60%,-1.03%,2.65%,-5.45%,2.97%,-5.45%,22.44%,42.05,-0.43%,0.48%,1.80,740.19K,0.68,84.19,0.05%,"503,148",May 04/a,96.57,,9321625600.0,10.592,1.854,4.16,6700520.0,0.013680000000000001,64279100.0,1.112,0.799,3.19,46.423,2.827,0.009909999999999999,55300000.0,26.39185,1.8135407,-0.21979,4731500032.0,390100000.0,0.114379995,3.412,buy,1547400000.0,0.039169999999999996,13.520999999999999,97.0,105.0,5027799552.0,0.31109000000000003,97.57,0.001,7.164,72.604,0.17504999,276575008.0,1.8,7.0,2.36,869099968.0,0.02307,85.0,158.562
1353,0.6,0.4,-0.19999999999999996,1353,3448,POWL,"Powell Industries, Inc.",Industrial Goods,Diversified Machinery,USA,387.32M,25.19,55.63,2.52,0.74,1.20,4.06,7.61,3.02%,75.70%,1.37,71.20%,267.60%,51.10%,10.00%,0.10%,34.90%,-26.50%,11.23M,8.64M,7.40%,-0.24%,65.30%,0.51%,1.34%,2.86,3.40%,4.70%,4.00%,2.90,2.00,0.00,0.01,18.70%,2.90%,3.00%,1.08%,4.80%,-12.71%,-2.37%,14.27%,-10.90%,0.55,0.92,2.38%,2.61%,1.57%,3.30%,-7.26%,-4.33%,13.12%,-26.44%,18.08%,54.79,-2.87%,0.17%,3.00,40.36K,0.65,34.49,-2.71%,"26,215",May 02/a,32.00,,295909088.0,8.878,0.563,-9.58,116532.0,0.029810000000000003,11411600.0,0.695,1.369,0.62,28.921999999999997,,0.24017,15669000.0,55.629036,1.1925179,0.912233,2000000.0,54215000.0,0.038310002999999995,2.858,hold,106205000.0,0.02812,8.365,32.0,34.0,525607008.0,0.18655,32.0,-0.264,,46.062,0.06342,47733376.0,3.0,2.0,1.92,95456000.0,0.047830000000000004,30.0,0.606
1345,0.6,0.4,-0.19999999999999996,1345,3456,PQ,"PetroQuest Energy, Inc.",Basic Materials,Independent Oil & Gas,USA,50.88M,-,-,-,0.76,-,1.80,-,-,-,-5.46,71.60%,78.30%,37.42%,29.00%,-16.10%,88.50%,-29.00%,21.65M,19.40M,4.90%,4.66%,43.30%,-,2.49%,3.22,-49.70%,42.20%,-213.40%,0.60,0.60,-,-,56.70%,-,-,-6.00%,-12.96%,-45.48%,-38.80%,-29.22%,-29.00%,2.01,0.18,9.25%,6.92%,-11.00%,-24.21%,-29.51%,-50.53%,5.38%,-50.53%,37.43%,28.11,-1.26%,0.00%,2.40,149.91K,0.46,2.35,-1.26%,"68,724",May 03/a,4.79,,318391712.0,23.919,4.801,-0.19,484229.0,-1.37071,21223100.0,,-5.244,-0.1,-15.182,,,-96245000.0,,,1.47891,293644992.0,-56598000.0,-0.30205,0.562,buy,38159000.0,-0.04777,1.334,4.5,7.0,66313004.0,0.5701,4.79,-0.272,,3.613,0.20073,-70606632.0,2.4,6.0,0.535,28312000.0,,3.0,
1343,0.6,0.4,-0.19999999999999996,1343,3458,PRAA,"PRA Group, Inc.",Services,Business Services,USA,1.49B,17.57,10.81,1.17,1.79,1.73,15.75,16.73,-,0.00%,1.83,-47.10%,35.61%,-1.20%,15.00%,12.60%,-144.20%,-32.50%,46.13M,45.13M,1.90%,16.80%,-,-0.38%,12.23%,12.91,2.60%,9.60%,6.20%,-,-,2.16,2.16,87.00%,25.60%,10.20%,1.74%,-0.46%,-16.15%,2.22%,-3.48%,-17.65%,1.50,0.96,2.28%,3.09%,-0.24%,-6.70%,-4.85%,-24.59%,4.04%,-24.59%,46.83%,44.80,-1.38%,0.00%,2.20,427.60K,0.37,32.20,-1.38%,"159,435",May 30/a,41.50,,3161494272.0,9.807,3.806,1.07,43000.0,0.10245,46438600.0,1.089,1.83,2.75,18.645,,0.07051,85097000.0,11.709091,1.7270044999999998,1.8317400000000001,1786926080.0,103030000.0,0.35879,13.056,buy,796809000.0,0.060520000000000004,2.032,43.0,50.0,830580032.0,1.0,41.67,-0.326,,17.933,0.38811999999999997,40640752.0,2.2,3.0,12.827,94287000.0,0.10297,32.0,193.054
1341,0.6,0.4,-0.19999999999999996,1341,3460,PRAN,Prana Biotechnology Limited,Healthcare,Drug Manufacturers - Other,Australia,29.22M,-,-,-,292.24,0.23,1.38,-,-,-,-4.31,-23.70%,-,11.00%,-,-1.80%,-167.00%,-33.40%,9.19M,8.15M,18.70%,0.00%,2.40%,0.92%,1.64%,0.49,-23.60%,-25.40%,-42.50%,10.60,10.60,0.00,0.00,-,-,-,8.53%,28.23%,21.84%,6.00%,-20.30%,95.09%,0.02,0.29,7.92%,12.28%,6.17%,24.92%,-2.66%,-30.57%,55.88%,-52.47%,109.21%,64.66,-10.67%,17.88%,3.00,276.24K,13.41,3.18,5.30%,"3,704,410",-,18.00,,-17093274.0,2.6460000000000004,,,133942.0,-2.1623200000000002,533891008.0,,-0.72,-3.0,2.34,,,-6449754.0,,1.3589745,0.343621,0.0,-499954.0,-2.17101,10.644,hold,106223.0,-0.15508,14.456,18.0,18.0,2982791.0,0.94162005,18.0,-0.33399999999999996,,0.36,-2.1659,1975634.0,3.0,1.0,10.594000000000001,21438558.0,-0.26728,18.0,
1335,0.6,0.4,-0.19999999999999996,1335,3466,PRI,"Primerica, Inc.",Financial,Life Insurance,USA,3.89B,18.25,14.37,1.40,2.55,3.19,18.36,15.04,0.91%,15.20%,4.59,24.00%,11.09%,17.10%,13.00%,6.70%,25.10%,10.20%,46.44M,45.39M,0.50%,-7.66%,-,-0.02%,9.71%,12.76,1.90%,18.00%,11.80%,-,-,0.31,0.72,-,24.00%,14.30%,1.21%,3.84%,10.31%,52.01%,70.49%,21.47%,1.20,1.60,1.43%,1.75%,1.10%,2.49%,24.83%,-2.05%,7.37%,-2.05%,76.89%,53.38,-1.06%,0.00%,2.40,345.55K,0.70,83.80,-1.06%,"241,349",May 09/a,85.33,,4513700352.0,11.290999999999999,2.935,1.24,4469880.0,0.14267,45602100.0,1.051,4.585,5.85,26.714000000000002,0.18600000000000003,0.006220000000000001,217578992.0,14.324786999999999,3.136932,1.08269,949056000.0,292167008.0,0.25044,4.4110000000000005,hold,1133646000.0,0.021840000000000002,4.8,81.0,95.0,1537964032.0,0.63197,85.33,0.11599999999999999,0.251,32.439,0.25993,699462912.0,2.8,3.0,0.392,219358992.0,0.18538,80.0,77.704
1310,0.6,0.4,-0.19999999999999996,1310,3491,PSMT,"PriceSmart, Inc.",Services,"Discount, Variety Stores",USA,2.60B,29.05,24.39,2.32,0.88,3.88,14.28,-,0.81%,23.40%,2.99,-1.00%,12.53%,7.10%,12.50%,11.20%,-45.10%,-46.80%,29.88M,22.12M,2.00%,-7.56%,82.20%,-0.67%,5.52%,11.08,8.10%,13.90%,12.60%,1.40,0.60,0.15,0.18,15.90%,4.70%,3.00%,0.29%,-6.15%,4.48%,1.32%,-0.17%,4.54%,1.38,1.82,1.77%,1.95%,-1.68%,-2.67%,1.40%,-7.50%,3.20%,-7.58%,15.66%,43.70,-0.06%,0.06%,2.30,110.20K,0.65,86.95,0.00%,"71,860",Apr 06/a,97.33,,2543147776.0,13.873,0.863,2.19,1166200.0,0.030930000000000003,30406400.0,0.73300004,2.9939999999999998,3.57,22.386999999999997,0.049,0.35208,89750000.0,24.355742000000003,3.8839504999999996,0.9429700000000001,123791000.0,134726000.0,0.04738,1.385,buy,455550000.0,0.080620006,6.066,100.0,102.0,2947958016.0,0.1587,97.33,0.02,0.054000000000000006,98.352,0.062179998,1496000.0,2.3,3.0,0.532,181990000.0,0.14491001,90.0,18.43
